,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,distance_to_nearest_stn
20617,Manhattan,Lower East Side,40.72141,-73.98855,Entire home/apt,260,2,5,1,0,0.25036997368890457
20621,Manhattan,East Harlem,40.79313,-73.94154,Entire home/apt,100,2,14,1,0,0.31042192353035164
20627,Manhattan,Morningside Heights,40.81237,-73.95985,Private room,80,1,51,1,0,0.37775839067669714
20632,Manhattan,Harlem,40.80979,-73.94289,Private room,200,3,2,2,72,0.3153321701162645
20633,Manhattan,Hell's Kitchen,40.75958,-73.99393,Entire home/apt,170,7,3,1,0,0.43489988871939966
20635,Manhattan,Washington Heights,40.85678,-73.92696,Private room,43,7,0,1,0,0.2693781542591052
20637,Manhattan,Upper East Side,40.77332,-73.95738,Entire home/apt,130,1,185,1,360,0.21316929427363826
20640,Manhattan,Upper East Side,40.76801,-73.96085,Private room,75,1,15,1,0,0.22277811248476076
20643,Manhattan,Harlem,40.81375,-73.95268,Private room,49,2,0,1,0,0.2946589003166817
20647,Manhattan,Washington Heights,40.833659999999995,-73.94301999999999,Private room,60,2,131,1,0,0.16330351705301088
20648,Manhattan,East Village,40.728840000000005,-73.98517,Entire home/apt,125,5,23,1,91,0.3802516668908045
20649,Manhattan,East Village,40.72746,-73.98781,Entire home/apt,80,4,11,1,0,0.39852852688634405
20654,Manhattan,Harlem,40.801120000000004,-73.95232,Private room,69,14,3,1,0,0.23095315411224798
20655,Manhattan,East Village,40.726859999999995,-73.97864,Private room,75,20,0,1,0,0.519911419358629
20659,Manhattan,Lower East Side,40.71992,-73.99251,Entire home/apt,250,2,12,1,0,0.12525943637124817
20666,Manhattan,Harlem,40.81783,-73.95345999999999,Private room,55,1,2,1,0,0.46432640278563064
20667,Manhattan,SoHo,40.72635,-74.00298000000001,Private room,94,1,1,1,0,0.06556069314408965
20669,Manhattan,East Village,40.72036,-73.97889,Private room,50,1,2,1,0,0.7570107799134366
20671,Manhattan,West Village,40.7328,-74.00845,Entire home/apt,299,2,1,1,0,0.47338819145809397
20672,Manhattan,Chelsea,40.7417,-74.00229,Private room,100,3,1,1,0,0.10295323723442777
20674,Manhattan,Upper East Side,40.78119,-73.9462,Private room,52,22,1,1,0,0.35653749437245513
20680,Manhattan,NoHo,40.7291,-73.99246,Entire home/apt,183,5,38,1,0,0.13711309119507906
20681,Manhattan,Harlem,40.82186,-73.94624,Private room,80,2,2,2,0,0.3667681796300353
20682,Manhattan,East Village,40.73131,-73.98529,Entire home/apt,597,20,6,1,128,0.18479150282875514
20683,Manhattan,East Village,40.72489,-73.98956,Entire home/apt,250,4,19,1,0,0.16829800114921425
20684,Manhattan,Washington Heights,40.84118,-73.93697,Private room,70,2,1,1,0,0.22443428067222015
20686,Manhattan,Upper East Side,40.76947,-73.95647,Entire home/apt,135,30,10,20,221,0.18102008514142287
20688,Manhattan,West Village,40.740120000000005,-74.00364,Entire home/apt,190,2,1,1,0,0.09745382603048315
20691,Manhattan,Chelsea,40.7476,-73.99348,Private room,130,2,23,1,0,0.04384317995305938
20695,Manhattan,Roosevelt Island,40.760740000000006,-73.94943,Private room,72,1,12,2,0,1.17371704477302
20698,Manhattan,Harlem,40.80369,-73.94856999999999,Entire home/apt,179,2,180,3,337,0.19794202996629587
20701,Manhattan,Washington Heights,40.838029999999996,-73.94421,Private room,120,30,0,1,0,0.4275569779943196
20703,Manhattan,East Harlem,40.79179,-73.94506,Private room,89,3,26,2,179,0.2431294110779516
20706,Manhattan,Washington Heights,40.85471,-73.93016,Private room,50,1,1,1,0,0.08513977383146488
20708,Manhattan,Upper West Side,40.79503,-73.96715,Private room,95,1,55,1,0,0.4294757896141548
20710,Manhattan,West Village,40.73852,-74.00269,Entire home/apt,185,30,1,1,320,0.1399086297016505
20713,Manhattan,Hell's Kitchen,40.75548,-73.9951,Private room,100,4,1,1,0,0.3828254971748061
20714,Manhattan,Harlem,40.8101,-73.94021,Private room,88,1,86,1,90,0.46095458777555576
20715,Manhattan,Tribeca,40.72403,-74.00858000000001,Entire home/apt,200,2,8,1,0,0.2343339966822885
20716,Manhattan,East Harlem,40.80138,-73.94413,Entire home/apt,127,4,117,1,336,0.3718910058531059
20718,Manhattan,SoHo,40.7182,-74.00001,Private room,55,30,1,1,365,0.015596186084635547
20720,Manhattan,Upper West Side,40.802209999999995,-73.96514,Private room,35,1,4,1,0,0.24252614985338103
20724,Manhattan,Midtown,40.76064,-73.97066,Entire home/apt,375,4,2,1,178,0.30914582265504215
20725,Manhattan,Chelsea,40.7483,-74.00031,Entire home/apt,135,2,15,1,0,0.3277181887855907
20726,Manhattan,Murray Hill,40.74818,-73.97537,Entire home/apt,175,30,2,50,365,0.36544090410788255
20727,Manhattan,Murray Hill,40.74843,-73.97715,Entire home/apt,175,30,2,50,365,0.34616880663062743
20729,Manhattan,Upper East Side,40.77366,-73.95755,Entire home/apt,125,7,0,1,0,0.1962478570532971
20733,Manhattan,Two Bridges,40.711090000000006,-73.99616,Entire home/apt,145,30,55,2,213,0.5838738516985732
20736,Manhattan,Harlem,40.80964,-73.94321,Entire home/apt,102,2,12,1,0,0.28467290734933154
20738,Manhattan,Chelsea,40.74371,-74.00244,Entire home/apt,279,30,1,1,57,0.319174183105049
20740,Manhattan,West Village,40.73487,-74.00442,Entire home/apt,150,31,7,6,301,0.2054564067706381
20741,Manhattan,Upper East Side,40.7794,-73.95427,Entire home/apt,119,3,6,1,0,0.11181114701147873
20742,Manhattan,Chelsea,40.744440000000004,-74.00068,Entire home/apt,175,3,2,1,0,0.2760093433048121
20743,Manhattan,Theater District,40.76037,-73.98747,Entire home/apt,132,24,1,1,358,0.2634484148167599
20744,Manhattan,Gramercy,40.73557,-73.98589,Entire home/apt,200,14,1,1,0,0.3027985707529408
20745,Manhattan,Murray Hill,40.74857,-73.97721999999999,Entire home/apt,150,30,6,50,365,0.33294830865322633
20750,Manhattan,East Village,40.72357,-73.98144,Entire home/apt,119,30,26,1,180,0.7182028246565748
20754,Manhattan,Hell's Kitchen,40.76198,-73.99274,Entire home/apt,99,30,8,32,365,0.5728989673930581
20755,Manhattan,Inwood,40.8674,-73.92411,Entire home/apt,99,3,4,1,0,0.3405264575678965
20761,Manhattan,Harlem,40.80194,-73.95551,Entire home/apt,120,1,3,1,0,0.2684978577250849
20763,Manhattan,SoHo,40.72439,-74.00480999999999,Private room,103,1,1,2,0,0.21084488060941203
20764,Manhattan,SoHo,40.7238,-74.00665,Private room,125,1,1,2,0,0.10967678660744984
20765,Manhattan,Chelsea,40.743790000000004,-73.99433,Entire home/apt,189,2,8,1,0,0.11664404751574148
20767,Manhattan,Upper West Side,40.800059999999995,-73.9648,Entire home/apt,105,1,24,1,0,0.30963021040255234
20768,Manhattan,Harlem,40.816109999999995,-73.94419,Private room,36,2,11,1,0,0.352721020386307
20771,Manhattan,Hell's Kitchen,40.76298,-73.99438,Private room,99,3,57,2,269,0.7113103983698909
20773,Manhattan,Washington Heights,40.850629999999995,-73.94315,Private room,48,2,72,1,348,0.45260890559015143
20775,Manhattan,Greenwich Village,40.73299,-73.99812,Private room,135,3,101,1,88,0.213291350314736
20776,Manhattan,East Harlem,40.78565,-73.9436,Private room,100,2,11,1,90,0.33432049100358
20778,Manhattan,Upper East Side,40.76811,-73.95194000000001,Entire home/apt,160,4,18,2,158,0.552758278619615
20779,Manhattan,Chelsea,40.7509,-74.00144,Private room,49,1,54,1,0,0.5546687318599889
20781,Manhattan,Chelsea,40.73958,-74.00171,Private room,65,3,2,1,0,0.07651019663693476
20783,Manhattan,Upper West Side,40.7789,-73.98527,Entire home/apt,250,10,5,1,0,0.28296084023807594
20784,Manhattan,West Village,40.7333,-74.00564,Entire home/apt,699,30,0,1,83,0.23134711496428173
20788,Manhattan,East Village,40.72728,-73.98954,Private room,60,7,34,3,22,0.33406675561828153
20789,Manhattan,Kips Bay,40.74072,-73.98133,Private room,100,1,0,1,0,0.35988058580212673
20796,Manhattan,Upper West Side,40.77727,-73.98127,Entire home/apt,250,3,42,2,323,0.14404991198924363
20802,Manhattan,East Village,40.72292,-73.98732,Entire home/apt,173,2,3,1,0,0.227569218851223
20804,Manhattan,Inwood,40.8688,-73.92256,Entire home/apt,150,2,5,1,0,0.23845161035856297
20805,Manhattan,Chinatown,40.71585,-73.99171,Entire home/apt,250,2,15,1,0,0.2703285287616659
20806,Manhattan,Washington Heights,40.83587,-73.93734,Private room,28,2,19,1,0,0.21582951151767932
20809,Manhattan,Harlem,40.82119,-73.95583,Private room,70,4,11,1,0,0.20315535658869263
20812,Manhattan,Harlem,40.82582,-73.94876,Private room,65,1,6,1,0,0.15750103205462265
20815,Manhattan,East Village,40.722159999999995,-73.98043,Private room,72,10,6,1,0,0.7299328395908374
20816,Manhattan,Inwood,40.86438,-73.92086,Shared room,40,2,2,1,0,0.17389009090733276
20818,Manhattan,Upper West Side,40.798840000000006,-73.95962,Entire home/apt,230,2,7,1,0,0.23127865857561003
20821,Manhattan,Upper West Side,40.80232,-73.96977,Private room,135,3,25,2,0,0.3070701893068462
20822,Manhattan,NoHo,40.72805,-73.99146,Entire home/apt,139,3,1,1,0,0.22496716463174052
20824,Manhattan,Washington Heights,40.84133,-73.93739000000001,Shared room,50,1,32,2,356,0.19526372479232337
20825,Manhattan,Upper West Side,40.78196,-73.97764000000001,Private room,54,1,17,1,0,0.2915405911714669
20826,Manhattan,Harlem,40.8188,-73.94505,Private room,38,3,0,1,0,0.2412478875198185
20827,Manhattan,Midtown,40.76481,-73.98123000000001,Entire home/apt,425,2,2,2,362,0.05094482761672533
20828,Manhattan,East Harlem,40.79956,-73.94113,Private room,70,2,118,2,357,0.11125662226162097
20832,Manhattan,East Harlem,40.78603,-73.95015,Private room,165,1,4,1,118,0.08723946347131002
20833,Manhattan,East Village,40.72979,-73.983,Private room,139,3,14,3,90,0.17353109392062943
20838,Manhattan,East Harlem,40.7866,-73.94204,Entire home/apt,250,2,12,1,365,0.5004034653298668
20840,Manhattan,Murray Hill,40.74731,-73.98167,Entire home/apt,350,5,0,1,0,0.14072078915579334
20842,Manhattan,Murray Hill,40.74838,-73.98108,Entire home/apt,275,2,16,1,0,0.26880251912174863
20845,Manhattan,Upper West Side,40.77969,-73.98747,Entire home/apt,150,30,54,1,195,0.4841805714404766
20848,Manhattan,Hell's Kitchen,40.76147,-73.99389000000001,Entire home/apt,120,30,7,32,365,0.5802693112234786
20853,Manhattan,Kips Bay,40.74008,-73.97936,Entire home/apt,110,3,71,1,6,0.5308624129352222
20855,Manhattan,East Village,40.72723,-73.98465999999999,Entire home/apt,145,14,12,1,69,0.4863489475675566
20865,Manhattan,Upper East Side,40.76959,-73.95338000000001,Private room,75,3,17,1,0,0.4348197259085846
20867,Manhattan,Upper East Side,40.770590000000006,-73.95522,Entire home/apt,200,4,7,1,145,0.33575312708244714
20869,Manhattan,Roosevelt Island,40.75829,-73.95295,Private room,80,3,35,1,0,1.2552118745928085
20873,Manhattan,Lower East Side,40.71206,-73.99055,Private room,70,1,150,4,168,0.18652549057031567
20874,Manhattan,Chinatown,40.71633,-73.9897,Entire home/apt,100,2,2,1,0,0.28656485975863377
20875,Manhattan,Lower East Side,40.72119,-73.98738,Entire home/apt,125,2,0,1,0,0.2930316375686028
20877,Manhattan,Upper East Side,40.77608,-73.94364,Entire home/apt,220,30,0,49,364,0.7165555392373957
20880,Manhattan,Upper West Side,40.801790000000004,-73.96871999999999,Entire home/apt,175,2,17,1,0,0.26188711884189275
20883,Manhattan,Chelsea,40.74654,-74.00202,Private room,80,2,32,1,0,0.34335054530868697
20884,Manhattan,East Harlem,40.81355,-73.93648,Private room,60,1,0,1,0,0.3697239900111596
20885,Manhattan,West Village,40.73185,-74.00589000000001,Entire home/apt,199,5,11,1,0,0.3066171391372821
20886,Manhattan,Midtown,40.751709999999996,-73.98642,Private room,149,1,27,6,0,0.25084540381942616
20888,Manhattan,SoHo,40.725359999999995,-73.99768,Entire home/apt,600,30,6,1,86,0.11450618523075791
20889,Manhattan,Harlem,40.80291,-73.95832,Entire home/apt,68,3,2,1,0,0.25654364449921035
20890,Manhattan,Chelsea,40.73726,-73.99566999999999,Private room,75,30,0,1,89,0.09463389163918463
20893,Manhattan,East Village,40.73075,-73.98635999999999,Private room,80,1,4,1,0,0.23395674858154855
20895,Manhattan,Chinatown,40.71391,-73.99162,Private room,60,1,129,4,169,0.12417142806590574
20896,Manhattan,Hell's Kitchen,40.763000000000005,-73.98624000000001,Private room,300,1,0,1,0,0.06416155776745641
20898,Manhattan,Murray Hill,40.749559999999995,-73.97714,Entire home/apt,175,30,2,50,365,0.22756030104363983
20899,Manhattan,Chelsea,40.74794,-73.98926999999999,Private room,140,3,5,1,0,0.21230096264954432
20905,Manhattan,East Village,40.727140000000006,-73.98279000000001,Private room,70,1,165,1,0,0.4346585032855824
20906,Manhattan,Harlem,40.82555,-73.94296999999999,Private room,77,2,49,1,330,0.1352878528070664
20907,Manhattan,Upper East Side,40.7662,-73.9574,Entire home/apt,100,3,3,1,0,0.30128847095809136
20911,Manhattan,Upper East Side,40.78281,-73.95300999999999,Private room,104,4,1,1,364,0.3575296944197531
20912,Manhattan,Hell's Kitchen,40.76236,-73.99826999999999,Entire home/apt,175,3,5,1,0,0.7822890669559389
20915,Manhattan,West Village,40.73487,-74.00442,Entire home/apt,150,31,10,6,22,0.2054564067706381
20916,Manhattan,Chelsea,40.752829999999996,-73.99951,Entire home/apt,140,4,0,1,0,0.3948976997785356
20919,Manhattan,Upper West Side,40.78413,-73.97779,Private room,94,2,92,1,227,0.18085292919541487
20922,Manhattan,Upper East Side,40.76812,-73.95403,Private room,79,1,83,2,361,0.37856600327367323
20923,Manhattan,Kips Bay,40.74511,-73.97833,Entire home/apt,145,2,0,1,0,0.3342495321655458
20928,Manhattan,West Village,40.73487,-74.00442,Entire home/apt,190,31,5,6,180,0.2054564067706381
20931,Manhattan,Stuyvesant Town,40.73137,-73.98252,Entire home/apt,69,30,37,1,1,0.08844430683357293
20936,Manhattan,West Village,40.73487,-74.00442,Entire home/apt,120,31,8,6,139,0.2054564067706381
20938,Manhattan,Upper East Side,40.78242,-73.9547,Entire home/apt,160,2,7,1,0,0.33370084956510626
20939,Manhattan,Harlem,40.80454,-73.95363,Entire home/apt,175,2,9,2,180,0.12175517260598263
20942,Manhattan,East Village,40.723490000000005,-73.98491,Entire home/apt,99,20,17,1,109,0.4249073333091067
20943,Manhattan,East Harlem,40.79622,-73.94825,Private room,160,1,0,2,0,0.36292867706949833
20946,Manhattan,East Harlem,40.78668,-73.94247,Private room,85,2,2,1,0,0.47432090418504863
20948,Manhattan,Harlem,40.81232,-73.94112,Private room,45,7,1,1,88,0.21404187983721365
20949,Manhattan,West Village,40.73129,-74.00298000000001,Entire home/apt,250,1,0,1,0,0.23683842022238177
20950,Manhattan,East Harlem,40.79572,-73.9481,Private room,165,1,3,2,0,0.33408959347126604
20952,Manhattan,Upper West Side,40.8023,-73.96688,Private room,101,5,2,1,0,0.1851414677690984
20953,Manhattan,Two Bridges,40.71253,-73.99586,Private room,50,7,3,1,0,0.4982372733248918
20958,Manhattan,Chelsea,40.74498,-73.99845,Private room,105,2,0,1,0,0.10847825654241042
20961,Manhattan,Lower East Side,40.71157,-73.98859,Private room,120,3,3,1,88,0.27318694575845004
20963,Manhattan,Chinatown,40.715579999999996,-73.99136,Entire home/apt,325,30,76,2,365,0.23011358751009467
20964,Manhattan,Chelsea,40.74118,-73.999,Entire home/apt,155,2,4,1,0,0.0966183471922952
20970,Manhattan,Upper West Side,40.78526,-73.97633,Private room,175,1,8,2,60,0.33668204074369706
20974,Manhattan,Upper East Side,40.782709999999994,-73.9454,Entire home/apt,110,3,2,1,0,0.23185515011378732
20977,Manhattan,Hell's Kitchen,40.76591,-73.98716999999999,Private room,99,1,130,5,361,0.3964209145279917
20978,Manhattan,Hell's Kitchen,40.75554,-73.99329,Entire home/apt,200,20,0,1,0,0.35870161511612747
20979,Manhattan,Upper East Side,40.77561,-73.95213000000001,Entire home/apt,200,4,10,1,0,0.2549537266062453
20980,Manhattan,Harlem,40.81974,-73.94457,Private room,120,4,31,1,146,0.3309078922499997
20984,Manhattan,Washington Heights,40.84728,-73.93439000000001,Private room,55,1,6,1,89,0.25599964861055996
20985,Manhattan,Chelsea,40.739779999999996,-73.9963,Shared room,250,1,0,1,0,0.17251915637617762
20988,Manhattan,Upper West Side,40.78823,-73.97499,Entire home/apt,116,1,28,1,0,0.11338652545571293
20989,Manhattan,Washington Heights,40.85065,-73.93356,Entire home/apt,215,3,0,1,0,0.12718964063280258
20991,Manhattan,Washington Heights,40.850390000000004,-73.93855,Private room,70,2,9,1,0,0.15297884253555022
20993,Manhattan,Kips Bay,40.74136,-73.98146,Private room,55,1,8,1,0,0.30356039446174865
20994,Manhattan,Hell's Kitchen,40.76613,-73.98821,Entire home/apt,253,4,30,2,365,0.449205506230075
20996,Manhattan,Hell's Kitchen,40.76232,-73.99285,Private room,110,400,1,1,180,0.579938430087832
20999,Manhattan,Civic Center,40.71219,-73.99785,Entire home/apt,102,1,45,1,0,0.48341225410380056
21002,Manhattan,Upper East Side,40.7836,-73.9522,Entire home/apt,130,3,142,1,232,0.24908107772145127
21003,Manhattan,Gramercy,40.73505,-73.9841,Entire home/apt,119,7,4,1,79,0.2981848145742194
21013,Manhattan,East Harlem,40.78723,-73.94863000000001,Entire home/apt,75,1,1,1,0,0.26897992430537027
21015,Manhattan,Upper East Side,40.777440000000006,-73.95476,Entire home/apt,117,3,8,1,0,0.23837750915570438
21019,Manhattan,Washington Heights,40.85029,-73.93602,Private room,42,2,3,1,0,0.22221872333822543
21028,Manhattan,Hell's Kitchen,40.764790000000005,-73.98841999999999,Private room,42,29,92,2,53,0.3308849269518753
21030,Manhattan,Chelsea,40.75088,-74.00168000000001,Entire home/apt,125,30,1,1,0,0.5558072971670894
21033,Manhattan,Midtown,40.76554,-73.98245,Private room,80,1,59,1,89,0.17987836670074814
21034,Manhattan,Chinatown,40.71346,-73.99158,Entire home/apt,180,2,1,1,0,0.12221498443721554
21036,Manhattan,SoHo,40.71938,-74.00163,Entire home/apt,550,2,0,1,0,0.020410013051384023
21040,Manhattan,Lower East Side,40.72113,-73.9849,Private room,105,2,68,1,0,0.3790339541674914
21042,Manhattan,Harlem,40.81143,-73.94935,Entire home/apt,100,3,16,1,0,0.2550370601411649
21043,Manhattan,Murray Hill,40.748459999999994,-73.97556999999999,Entire home/apt,170,30,7,50,365,0.33231598528419287
21044,Manhattan,East Village,40.72807,-73.98801,Entire home/apt,200,1,123,1,0,0.339655710307436
21045,Manhattan,Murray Hill,40.749559999999995,-73.97668,Entire home/apt,175,30,4,50,365,0.21466656389122035
21057,Manhattan,Lower East Side,40.71799,-73.98657,Entire home/apt,120,14,4,1,84,0.08166299476831083
21058,Manhattan,Chinatown,40.71353,-73.99632,Private room,115,2,18,1,0,0.5198171004975833
21060,Manhattan,East Harlem,40.81661,-73.93471,Entire home/apt,150,2,84,1,178,0.44258315215501437
21063,Manhattan,West Village,40.73487,-74.00442,Entire home/apt,140,30,4,6,8,0.2054564067706381
21064,Manhattan,Upper East Side,40.76692,-73.964,Entire home/apt,400,15,0,1,0,0.13603485469427104
21066,Manhattan,Harlem,40.804159999999996,-73.95704,Entire home/apt,102,2,23,1,0,0.20907332966791103
21068,Manhattan,Hell's Kitchen,40.75851,-73.99138,Entire home/apt,275,3,18,1,8,0.19264612565801686
21069,Manhattan,Upper East Side,40.76651,-73.95155,Entire home/apt,145,2,50,1,341,0.6335965771210981
21070,Manhattan,Tribeca,40.72227,-74.00804000000001,Entire home/apt,725,4,17,1,174,0.16245644262325312
21071,Manhattan,Inwood,40.86801,-73.92371999999999,Entire home/apt,65,2,139,1,180,0.32219442598326536
21075,Manhattan,East Harlem,40.80109,-73.93975,Private room,60,1,26,1,0,0.31545703178675916
21080,Manhattan,Chelsea,40.74862,-74.00237,Entire home/apt,125,2,1,1,83,0.47381857177528053
